time,open,high,low,close,volume,pair,exchange
2024-11-01 09:00:00,0.224,0.224,0.224,0.224,0.000,1INCH-EUR,Kraken
2024-11-01 10:00:00,0.224,0.224,0.224,0.224,0.000,1INCH-EUR,Kraken
2024-11-01 11:00:00,0.226,0.226,0.226,0.226,0.226,1INCH-EUR,Kraken
2024-11-01 12:00:00,0.226,0.226,0.226,0.226,0.000,1INCH-EUR,Kraken
2024-11-01 13:00:00,0.226,0.226,0.226,0.226,0.226,1INCH-EUR,Kraken
2024-11-01 14:00:00,0.231,0.231,0.230,0.230,0.230,1INCH-EUR,Kraken
2024-11-01 15:00:00,0.223,0.223,0.223,0.223,0.223,1INCH-EUR,Kraken
2024-11-01 16:00:00,0.223,0.223,0.223,0.223,0.000,1INCH-EUR,Kraken
2024-11-01 17:00:00,0.223,0.223,0.223,0.223,0.000,1INCH-EUR,Kraken
2024-11-01 18:00:00,0.223,0.223,0.223,0.223,0.000,1INCH-EUR,Kraken
2024-11-01 19:00:00,0.223,0.223,0.223,0.223,0.000,1INCH-EUR,Kraken
2024-11-01 20:00:00,0.223,0.223,0.223,0.223,0.000,1INCH-EUR,Kraken
2024-11-01 21:00:00,0.223,0.223,0.223,0.223,0.000,1INCH-EUR,Kraken
2024-11-01 22:00:00,0.223,0.223,0.223,0.223,0.000,1INCH-EUR,Kraken
2024-11-01 23:00:00,0.223,0.223,0.223,0.223,0.000,1INCH-EUR,Kraken
2024-11-02 00:00:00,0.227,0.227,0.227,0.227,0.227,1INCH-EUR,Kraken
2024-11-02 01:00:00,0.227,0.227,0.227,0.227,0.000,1INCH-EUR,Kraken
2024-11-02 02:00:00,0.227,0.227,0.227,0.227,0.000,1INCH-EUR,Kraken
2024-11-02 03:00:00,0.227,0.227,0.227,0.227,0.000,1INCH-EUR,Kraken
2024-11-02 04:00:00,0.227,0.227,0.227,0.227,0.000,1INCH-EUR,Kraken
2024-11-02 05:00:00,0.227,0.227,0.227,0.227,0.000,1INCH-EUR,Kraken
2024-11-02 06:00:00,0.227,0.227,0.227,0.227,0.000,1INCH-EUR,Kraken
2024-11-02 07:00:00,0.227,0.227,0.227,0.227,0.000,1INCH-EUR,Kraken
2024-11-02 08:00:00,0.227,0.227,0.227,0.227,0.000,1INCH-EUR,Kraken
2024-11-02 09:00:00,0.227,0.227,0.227,0.227,0.000,1INCH-EUR,Kraken
2024-11-02 10:00:00,0.224,0.224,0.224,0.224,0.224,1INCH-EUR,Kraken
2024-11-02 11:00:00,0.224,0.224,0.224,0.224,0.000,1INCH-EUR,Kraken
2024-11-02 12:00:00,0.224,0.224,0.224,0.224,0.000,1INCH-EUR,Kraken
2024-11-02 13:00:00,0.224,0.224,0.224,0.224,0.000,1INCH-EUR,Kraken
2024-11-02 14:00:00,0.220,0.220,0.220,0.220,0.220,1INCH-EUR,Kraken
2024-11-02 15:00:00,0.220,0.220,0.220,0.220,0.000,1INCH-EUR,Kraken
2024-11-02 16:00:00,0.222,0.222,0.222,0.222,0.222,1INCH-EUR,Kraken
2024-11-02 17:00:00,0.222,0.222,0.222,0.222,0.000,1INCH-EUR,Kraken
2024-11-02 18:00:00,0.221,0.221,0.221,0.221,0.221,1INCH-EUR,Kraken
2024-11-02 19:00:00,0.221,0.221,0.221,0.221,0.000,1INCH-EUR,Kraken
2024-11-02 20:00:00,0.223,0.223,0.223,0.223,0.223,1INCH-EUR,Kraken
2024-11-02 21:00:00,0.223,0.223,0.223,0.223,0.223,1INCH-EUR,Kraken
2024-11-02 22:00:00,0.223,0.223,0.223,0.223,0.000,1INCH-EUR,Kraken
2024-11-02 23:00:00,0.222,0.222,0.222,0.222,0.222,1INCH-EUR,Kraken
2024-11-03 00:00:00,0.222,0.222,0.222,0.222,0.000,1INCH-EUR,Kraken
2024-11-03 01:00:00,0.219,0.219,0.219,0.219,0.219,1INCH-EUR,Kraken
2024-11-03 02:00:00,0.218,0.218,0.214,0.214,0.215,1INCH-EUR,Kraken
2024-11-03 03:00:00,0.216,0.216,0.216,0.216,0.216,1INCH-EUR,Kraken
2024-11-03 04:00:00,0.217,0.217,0.217,0.217,0.217,1INCH-EUR,Kraken
2024-11-03 05:00:00,0.217,0.217,0.217,0.217,0.000,1INCH-EUR,Kraken
2024-11-03 06:00:00,0.217,0.217,0.217,0.217,0.000,1INCH-EUR,Kraken
2024-11-03 07:00:00,0.217,0.217,0.217,0.217,0.217,1INCH-EUR,Kraken
2024-11-03 08:00:00,0.217,0.217,0.217,0.217,0.217,1INCH-EUR,Kraken
2024-11-03 09:00:00,0.217,0.217,0.215,0.215,0.216,1INCH-EUR,Kraken
2024-11-03 10:00:00,0.215,0.215,0.215,0.215,0.000,1INCH-EUR,Kraken
2024-10-30 07:00:00,0.263,0.263,0.263,0.263,0.000,1INCH-USD,Kraken
2024-10-30 08:00:00,0.261,0.261,0.260,0.260,0.260,1INCH-USD,Kraken
2024-10-30 09:00:00,0.261,0.261,0.261,0.261,0.261,1INCH-USD,Kraken
2024-10-30 10:00:00,0.261,0.261,0.261,0.261,0.261,1INCH-USD,Kraken
2024-10-30 11:00:00,0.259,0.259,0.258,0.258,0.258,1INCH-USD,Kraken
2024-10-30 12:00:00,0.259,0.260,0.258,0.260,0.259,1INCH-USD,Kraken
2024-10-30 13:00:00,0.260,0.260,0.258,0.260,0.259,1INCH-USD,Kraken
2024-10-30 14:00:00,0.262,0.263,0.262,0.263,0.262,1INCH-USD,Kraken
2024-10-30 15:00:00,0.260,0.261,0.260,0.261,0.260,1INCH-USD,Kraken
2024-10-30 16:00:00,0.259,0.262,0.259,0.260,0.260,1INCH-USD,Kraken
2024-10-30 17:00:00,0.260,0.260,0.259,0.259,0.259,1INCH-USD,Kraken
2024-10-30 18:00:00,0.259,0.259,0.259,0.259,0.000,1INCH-USD,Kraken
2024-10-30 19:00:00,0.259,0.261,0.259,0.261,0.259,1INCH-USD,Kraken
2024-10-30 20:00:00,0.262,0.262,0.261,0.262,0.261,1INCH-USD,Kraken
2024-10-30 21:00:00,0.262,0.262,0.260,0.260,0.261,1INCH-USD,Kraken
2024-10-30 22:00:00,0.258,0.259,0.253,0.259,0.256,1INCH-USD,Kraken
2024-10-30 23:00:00,0.260,0.261,0.260,0.260,0.260,1INCH-USD,Kraken
2024-10-31 00:00:00,0.258,0.258,0.258,0.258,0.258,1INCH-USD,Kraken
2024-10-31 01:00:00,0.257,0.257,0.256,0.256,0.256,1INCH-USD,Kraken
2024-10-31 02:00:00,0.258,0.258,0.258,0.258,0.258,1INCH-USD,Kraken
2024-10-31 03:00:00,0.258,0.258,0.258,0.258,0.000,1INCH-USD,Kraken
2024-10-31 04:00:00,0.257,0.257,0.257,0.257,0.257,1INCH-USD,Kraken
2024-10-31 05:00:00,0.257,0.257,0.257,0.257,0.000,1INCH-USD,Kraken
2024-10-31 06:00:00,0.256,0.256,0.255,0.255,0.255,1INCH-USD,Kraken
2024-10-31 07:00:00,0.254,0.255,0.254,0.255,0.254,1INCH-USD,Kraken
2024-10-31 08:00:00,0.253,0.253,0.253,0.253,0.253,1INCH-USD,Kraken
2024-10-31 09:00:00,0.254,0.254,0.254,0.254,0.254,1INCH-USD,Kraken
2024-10-31 10:00:00,0.254,0.254,0.254,0.254,0.254,1INCH-USD,Kraken
2024-10-31 11:00:00,0.254,0.254,0.254,0.254,0.254,1INCH-USD,Kraken
2024-10-31 12:00:00,0.254,0.254,0.254,0.254,0.254,1INCH-USD,Kraken
2024-10-31 13:00:00,0.252,0.252,0.252,0.252,0.252,1INCH-USD,Kraken
2024-10-31 14:00:00,0.251,0.251,0.248,0.248,0.249,1INCH-USD,Kraken
2024-10-31 15:00:00,0.250,0.250,0.250,0.250,0.250,1INCH-USD,Kraken
2024-10-31 16:00:00,0.249,0.249,0.249,0.249,0.249,1INCH-USD,Kraken
2024-10-31 17:00:00,0.248,0.248,0.247,0.247,0.247,1INCH-USD,Kraken
2024-10-31 18:00:00,0.246,0.246,0.244,0.244,0.244,1INCH-USD,Kraken
2024-10-31 19:00:00,0.246,0.246,0.244,0.244,0.245,1INCH-USD,Kraken
2024-10-31 20:00:00,0.245,0.246,0.244,0.244,0.245,1INCH-USD,Kraken
2024-10-31 21:00:00,0.246,0.247,0.246,0.247,0.246,1INCH-USD,Kraken
2024-10-31 22:00:00,0.245,0.245,0.245,0.245,0.245,1INCH-USD,Kraken
2024-10-31 23:00:00,0.246,0.246,0.246,0.246,0.246,1INCH-USD,Kraken
2024-11-01 00:00:00,0.247,0.247,0.246,0.246,0.246,1INCH-USD,Kraken
2024-11-01 01:00:00,0.244,0.244,0.243,0.243,0.243,1INCH-USD,Kraken
2024-11-01 02:00:00,0.243,0.243,0.240,0.243,0.241,1INCH-USD,Kraken
2024-11-01 03:00:00,0.245,0.246,0.245,0.245,0.245,1INCH-USD,Kraken
2024-11-01 04:00:00,0.245,0.245,0.245,0.245,0.000,1INCH-USD,Kraken
2024-11-01 05:00:00,0.245,0.245,0.245,0.245,0.000,1INCH-USD,Kraken
2024-11-01 06:00:00,0.245,0.245,0.242,0.242,0.243,1INCH-USD,Kraken
2024-11-01 07:00:00,0.241,0.241,0.240,0.241,0.240,1INCH-USD,Kraken
2024-11-01 08:00:00,0.241,0.241,0.241,0.241,0.241,1INCH-USD,Kraken
2024-11-01 09:00:00,0.243,0.243,0.243,0.243,0.243,1INCH-USD,Kraken
2024-11-01 10:00:00,0.244,0.245,0.244,0.245,0.244,1INCH-USD,Kraken
2024-11-01 11:00:00,0.245,0.245,0.245,0.245,0.245,1INCH-USD,Kraken
2024-11-01 12:00:00,0.245,0.246,0.245,0.246,0.245,1INCH-USD,Kraken
2024-11-01 13:00:00,0.247,0.248,0.247,0.248,0.247,1INCH-USD,Kraken
2024-11-01 14:00:00,0.249,0.250,0.249,0.250,0.249,1INCH-USD,Kraken
2024-11-01 15:00:00,0.248,0.248,0.240,0.242,0.243,1INCH-USD,Kraken
2024-11-01 16:00:00,0.244,0.245,0.244,0.244,0.244,1INCH-USD,Kraken
2024-11-01 17:00:00,0.244,0.244,0.244,0.244,0.244,1INCH-USD,Kraken
2024-11-01 18:00:00,0.243,0.244,0.243,0.243,0.243,1INCH-USD,Kraken
2024-11-01 19:00:00,0.242,0.243,0.242,0.243,0.242,1INCH-USD,Kraken
2024-11-01 20:00:00,0.243,0.244,0.243,0.244,0.243,1INCH-USD,Kraken
2024-11-01 21:00:00,0.243,0.243,0.240,0.241,0.240,1INCH-USD,Kraken
2024-11-01 22:00:00,0.241,0.241,0.241,0.241,0.000,1INCH-USD,Kraken
2024-11-01 23:00:00,0.243,0.243,0.243,0.243,0.243,1INCH-USD,Kraken
2024-11-02 00:00:00,0.244,0.245,0.244,0.245,0.244,1INCH-USD,Kraken
2024-11-02 01:00:00,0.246,0.247,0.246,0.247,0.246,1INCH-USD,Kraken
2024-11-02 02:00:00,0.247,0.247,0.247,0.247,0.000,1INCH-USD,Kraken
2024-11-02 03:00:00,0.247,0.247,0.247,0.247,0.000,1INCH-USD,Kraken
2024-11-02 04:00:00,0.244,0.244,0.244,0.244,0.244,1INCH-USD,Kraken
2024-11-02 05:00:00,0.243,0.243,0.243,0.243,0.243,1INCH-USD,Kraken
2024-11-02 06:00:00,0.243,0.243,0.243,0.243,0.000,1INCH-USD,Kraken
2024-11-02 07:00:00,0.243,0.243,0.243,0.243,0.243,1INCH-USD,Kraken
2024-11-02 08:00:00,0.242,0.242,0.242,0.242,0.242,1INCH-USD,Kraken
2024-11-02 09:00:00,0.243,0.243,0.243,0.243,0.243,1INCH-USD,Kraken
2024-11-02 10:00:00,0.243,0.243,0.243,0.243,0.000,1INCH-USD,Kraken
2024-11-02 11:00:00,0.243,0.243,0.243,0.243,0.243,1INCH-USD,Kraken
2024-11-02 12:00:00,0.242,0.242,0.240,0.240,0.240,1INCH-USD,Kraken
2024-11-02 13:00:00,0.240,0.241,0.240,0.240,0.240,1INCH-USD,Kraken
2024-11-02 14:00:00,0.240,0.240,0.240,0.240,0.000,1INCH-USD,Kraken
2024-11-02 15:00:00,0.238,0.239,0.238,0.239,0.238,1INCH-USD,Kraken
2024-11-02 16:00:00,0.239,0.239,0.239,0.239,0.239,1INCH-USD,Kraken
2024-11-02 17:00:00,0.241,0.241,0.241,0.241,0.241,1INCH-USD,Kraken
2024-11-02 18:00:00,0.238,0.238,0.238,0.238,0.238,1INCH-USD,Kraken
2024-11-02 19:00:00,0.239,0.239,0.239,0.239,0.239,1INCH-USD,Kraken
2024-11-02 20:00:00,0.241,0.241,0.241,0.241,0.241,1INCH-USD,Kraken
2024-11-02 21:00:00,0.242,0.242,0.242,0.242,0.242,1INCH-USD,Kraken
2024-11-02 22:00:00,0.242,0.242,0.242,0.242,0.000,1INCH-USD,Kraken
2024-11-02 23:00:00,0.240,0.240,0.240,0.240,0.240,1INCH-USD,Kraken
2024-11-03 00:00:00,0.240,0.240,0.240,0.240,0.000,1INCH-USD,Kraken
2024-11-03 01:00:00,0.238,0.239,0.237,0.237,0.238,1INCH-USD,Kraken
2024-11-03 02:00:00,0.236,0.236,0.232,0.232,0.234,1INCH-USD,Kraken
2024-11-03 03:00:00,0.232,0.233,0.232,0.233,0.232,1INCH-USD,Kraken
2024-11-03 04:00:00,0.235,0.236,0.235,0.236,0.235,1INCH-USD,Kraken
2024-11-03 05:00:00,0.236,0.236,0.236,0.236,0.000,1INCH-USD,Kraken
2024-11-03 06:00:00,0.236,0.236,0.236,0.236,0.000,1INCH-USD,Kraken
2024-11-03 07:00:00,0.236,0.236,0.236,0.236,0.000,1INCH-USD,Kraken
2024-11-03 08:00:00,0.236,0.236,0.236,0.236,0.000,1INCH-USD,Kraken
2024-11-03 09:00:00,0.235,0.235,0.232,0.232,0.233,1INCH-USD,Kraken
2024-11-03 10:00:00,0.233,0.233,0.233,0.233,0.233,1INCH-USD,Kraken
2024-10-30 07:00:00,0.0572,0.0572,0.0572,0.0572,0.0000,AAVE-ETH,Kraken
2024-10-30 08:00:00,0.0572,0.0572,0.0572,0.0572,0.0000,AAVE-ETH,Kraken
2024-10-30 09:00:00,0.0572,0.0572,0.0572,0.0572,0.0000,AAVE-ETH,Kraken
2024-10-30 10:00:00,0.0572,0.0572,0.0572,0.0572,0.0000,AAVE-ETH,Kraken
2024-10-30 11:00:00,0.0572,0.0572,0.0572,0.0572,0.0000,AAVE-ETH,Kraken
2024-10-30 12:00:00,0.0572,0.0572,0.0572,0.0572,0.0000,AAVE-ETH,Kraken
2024-10-30 13:00:00,0.0579,0.0583,0.0579,0.0581,0.0582,AAVE-ETH,Kraken
2024-10-30 14:00:00,0.0581,0.0581,0.0581,0.0581,0.0000,AAVE-ETH,Kraken
2024-10-30 15:00:00,0.0584,0.0588,0.0584,0.0588,0.0586,AAVE-ETH,Kraken
2024-10-30 16:00:00,0.0583,0.0583,0.0583,0.0583,0.0583,AAVE-ETH,Kraken
2024-10-30 17:00:00,0.0583,0.0583,0.0581,0.0581,0.0581,AAVE-ETH,Kraken
2024-10-30 18:00:00,0.0583,0.0583,0.0583,0.0583,0.0583,AAVE-ETH,Kraken
2024-10-30 19:00:00,0.0582,0.0582,0.0582,0.0582,0.0582,AAVE-ETH,Kraken
2024-10-30 20:00:00,0.0588,0.0588,0.0588,0.0588,0.0588,AAVE-ETH,Kraken
2024-10-30 21:00:00,0.0588,0.0588,0.0588,0.0588,0.0000,AAVE-ETH,Kraken
2024-10-30 22:00:00,0.0588,0.0588,0.0588,0.0588,0.0000,AAVE-ETH,Kraken
2024-10-30 23:00:00,0.0588,0.0588,0.0588,0.0588,0.0000,AAVE-ETH,Kraken
2024-10-31 00:00:00,0.0588,0.0588,0.0588,0.0588,0.0000,AAVE-ETH,Kraken
2024-10-31 01:00:00,0.0588,0.0588,0.0588,0.0588,0.0000,AAVE-ETH,Kraken
2024-10-31 02:00:00,0.0588,0.0588,0.0588,0.0588,0.0000,AAVE-ETH,Kraken
2024-10-31 03:00:00,0.0585,0.0585,0.0585,0.0585,0.0585,AAVE-ETH,Kraken
2024-10-31 04:00:00,0.0581,0.0581,0.0581,0.0581,0.0581,AAVE-ETH,Kraken
2024-10-31 05:00:00,0.0580,0.0580,0.0580,0.0580,0.0580,AAVE-ETH,Kraken
2024-10-31 06:00:00,0.0580,0.0580,0.0580,0.0580,0.0000,AAVE-ETH,Kraken
2024-10-31 07:00:00,0.0577,0.0578,0.0577,0.0578,0.0577,AAVE-ETH,Kraken
2024-10-31 08:00:00,0.0577,0.0577,0.0577,0.0577,0.0577,AAVE-ETH,Kraken
2024-10-31 09:00:00,0.0574,0.0574,0.0574,0.0574,0.0574,AAVE-ETH,Kraken
2024-10-31 10:00:00,0.0573,0.0573,0.0572,0.0572,0.0572,AAVE-ETH,Kraken
2024-10-31 11:00:00,0.0570,0.0570,0.0570,0.0570,0.0570,AAVE-ETH,Kraken
2024-10-31 12:00:00,0.0570,0.0570,0.0570,0.0570,0.0000,AAVE-ETH,Kraken
2024-10-31 13:00:00,0.0570,0.0570,0.0570,0.0570,0.0000,AAVE-ETH,Kraken
2024-10-31 14:00:00,0.0570,0.0570,0.0570,0.0570,0.0000,AAVE-ETH,Kraken
2024-10-31 15:00:00,0.0570,0.0570,0.0570,0.0570,0.0000,AAVE-ETH,Kraken
2024-10-31 16:00:00,0.0569,0.0569,0.0569,0.0569,0.0569,AAVE-ETH,Kraken
2024-10-31 17:00:00,0.0572,0.0574,0.0572,0.0574,0.0573,AAVE-ETH,Kraken
2024-10-31 18:00:00,0.0567,0.0567,0.0564,0.0564,0.0566,AAVE-ETH,Kraken
2024-10-31 19:00:00,0.0565,0.0565,0.0560,0.0561,0.0564,AAVE-ETH,Kraken
2024-10-31 20:00:00,0.0561,0.0561,0.0561,0.0561,0.0000,AAVE-ETH,Kraken
2024-10-31 21:00:00,0.0561,0.0561,0.0561,0.0561,0.0000,AAVE-ETH,Kraken
2024-10-31 22:00:00,0.0567,0.0567,0.0567,0.0567,0.0567,AAVE-ETH,Kraken
2024-10-31 23:00:00,0.0570,0.0570,0.0570,0.0570,0.0570,AAVE-ETH,Kraken
2024-11-01 00:00:00,0.0570,0.0570,0.0570,0.0570,0.0000,AAVE-ETH,Kraken
2024-11-01 01:00:00,0.0570,0.0570,0.0570,0.0570,0.0000,AAVE-ETH,Kraken
2024-11-01 02:00:00,0.0570,0.0570,0.0570,0.0570,0.0000,AAVE-ETH,Kraken
2024-11-01 03:00:00,0.0574,0.0574,0.0574,0.0574,0.0574,AAVE-ETH,Kraken
2024-11-01 04:00:00,0.0573,0.0574,0.0573,0.0574,0.0573,AAVE-ETH,Kraken
2024-11-01 05:00:00,0.0575,0.0575,0.0575,0.0575,0.0575,AAVE-ETH,Kraken
2024-11-01 06:00:00,0.0575,0.0575,0.0575,0.0575,0.0000,AAVE-ETH,Kraken
2024-11-01 07:00:00,0.0575,0.0575,0.0575,0.0575,0.0000,AAVE-ETH,Kraken
2024-11-01 08:00:00,0.0575,0.0575,0.0575,0.0575,0.0000,AAVE-ETH,Kraken
2024-11-01 09:00:00,0.0571,0.0571,0.0571,0.0571,0.0571,AAVE-ETH,Kraken
2024-11-01 10:00:00,0.0571,0.0571,0.0571,0.0571,0.0000,AAVE-ETH,Kraken
2024-11-01 11:00:00,0.0571,0.0571,0.0571,0.0571,0.0000,AAVE-ETH,Kraken
2024-11-01 12:00:00,0.0571,0.0571,0.0571,0.0571,0.0000,AAVE-ETH,Kraken
2024-11-01 13:00:00,0.0571,0.0571,0.0571,0.0571,0.0000,AAVE-ETH,Kraken
2024-11-01 14:00:00,0.0569,0.0569,0.0569,0.0569,0.0569,AAVE-ETH,Kraken
2024-11-01 15:00:00,0.0567,0.0567,0.0566,0.0566,0.0566,AAVE-ETH,Kraken
2024-11-01 16:00:00,0.0568,0.0568,0.0568,0.0568,0.0568,AAVE-ETH,Kraken
2024-11-01 17:00:00,0.0568,0.0568,0.0568,0.0568,0.0000,AAVE-ETH,Kraken
2024-11-01 18:00:00,0.0564,0.0564,0.0564,0.0564,0.0564,AAVE-ETH,Kraken
2024-11-01 19:00:00,0.0564,0.0564,0.0564,0.0564,0.0000,AAVE-ETH,Kraken
2024-11-01 20:00:00,0.0563,0.0563,0.0563,0.0563,0.0563,AAVE-ETH,Kraken
2024-11-01 21:00:00,0.0563,0.0563,0.0563,0.0563,0.0000,AAVE-ETH,Kraken
2024-11-01 22:00:00,0.0563,0.0563,0.0563,0.0563,0.0000,AAVE-ETH,Kraken
2024-11-01 23:00:00,0.0563,0.0563,0.0563,0.0563,0.0000,AAVE-ETH,Kraken
2024-11-02 00:00:00,0.0563,0.0563,0.0563,0.0563,0.0000,AAVE-ETH,Kraken
2024-11-02 01:00:00,0.0563,0.0563,0.0563,0.0563,0.0000,AAVE-ETH,Kraken
2024-11-02 02:00:00,0.0563,0.0563,0.0563,0.0563,0.0000,AAVE-ETH,Kraken
2024-11-02 03:00:00,0.0563,0.0563,0.0563,0.0563,0.0000,AAVE-ETH,Kraken
2024-11-02 04:00:00,0.0563,0.0563,0.0563,0.0563,0.0000,AAVE-ETH,Kraken
2024-11-02 05:00:00,0.0568,0.0568,0.0568,0.0568,0.0568,AAVE-ETH,Kraken
2024-11-02 06:00:00,0.0568,0.0568,0.0568,0.0568,0.0000,AAVE-ETH,Kraken
2024-11-02 07:00:00,0.0568,0.0568,0.0568,0.0568,0.0000,AAVE-ETH,Kraken
2024-11-02 08:00:00,0.0568,0.0568,0.0568,0.0568,0.0000,AAVE-ETH,Kraken
2024-11-02 09:00:00,0.0568,0.0568,0.0568,0.0568,0.0000,AAVE-ETH,Kraken
2024-11-02 10:00:00,0.0568,0.0568,0.0568,0.0568,0.0000,AAVE-ETH,Kraken
2024-11-02 11:00:00,0.0568,0.0568,0.0568,0.0568,0.0000,AAVE-ETH,Kraken
2024-11-02 12:00:00,0.0568,0.0568,0.0568,0.0568,0.0000,AAVE-ETH,Kraken
2024-11-02 13:00:00,0.0562,0.0562,0.0562,0.0562,0.0562,AAVE-ETH,Kraken
2024-11-02 14:00:00,0.0558,0.0558,0.0556,0.0556,0.0557,AAVE-ETH,Kraken
2024-11-02 15:00:00,0.0556,0.0556,0.0556,0.0556,0.0000,AAVE-ETH,Kraken
2024-11-02 16:00:00,0.0556,0.0557,0.0555,0.0557,0.0555,AAVE-ETH,Kraken
2024-11-02 17:00:00,0.0557,0.0557,0.0557,0.0557,0.0557,AAVE-ETH,Kraken
2024-11-02 18:00:00,0.0553,0.0553,0.0553,0.0553,0.0553,AAVE-ETH,Kraken
2024-11-02 19:00:00,0.0553,0.0553,0.0553,0.0553,0.0000,AAVE-ETH,Kraken
2024-11-02 20:00:00,0.0553,0.0553,0.0553,0.0553,0.0000,AAVE-ETH,Kraken
2024-11-02 21:00:00,0.0553,0.0553,0.0553,0.0553,0.0000,AAVE-ETH,Kraken
2024-11-02 22:00:00,0.0558,0.0558,0.0557,0.0557,0.0557,AAVE-ETH,Kraken
2024-11-02 23:00:00,0.0557,0.0557,0.0557,0.0557,0.0000,AAVE-ETH,Kraken
